Tableau : Babeau Seguin;;;;;;
Colonne Zone depuis 05/07/24 : Bordeaux immo9;;;;;;
;;;;;;
;;Zones PTZ + au 1er octobre 2014;;;;
;;;;;;
N° Département;Département;Commune;Région;ZONE PTZ 2014;Zone depuis le 05 juillet 2024;Population
1;Ain;Oncieu;Rhône-Alpes;C;;94
1;Ain;Ordonnaz;Rhône-Alpes;C;;148
1;Ain;Ornex;Rhône-Alpes;A;;3883
1;Ain;Outriaz;Rhône-Alpes;C;;260
1;Ain;Oyonnax;Rhône-Alpes;B2;;23072
1;Ain;Ozan;Rhône-Alpes;C;;642
1;Ain;Parcieux;Rhône-Alpes;B2;;1152
1;Ain;Parves;Rhône-Alpes;C;;365
1;Ain;Péron;Rhône-Alpes;A;;2300
1;Ain;Péronnas;Rhône-Alpes;B2;;6387
1;Ain;Pérouges;Rhône-Alpes;B2;;1237
1;Ain;Perrex;Rhône-Alpes;C;;825
1;Ain;Peyriat;Rhône-Alpes;C;;176
1;Ain;Peyrieu;Rhône-Alpes;C;;853
1;Ain;Peyzieux-sur-Saône;Rhône-Alpes;C;;530
1;Ain;Pirajoux;Rhône-Alpes;C;;381
1;Ain;Pizay;Rhône-Alpes;B2;;798
1;Ain;Plagne;Rhône-Alpes;C;;141
1;Ain;Polliat;Rhône-Alpes;C;;2444
1;Ain;Pollieu;Rhône-Alpes;C;;162
1;Ain;Poncin;Rhône-Alpes;C;;1711
1;Ain;Pont-d'Ain;Rhône-Alpes;C;;2688
1;Ain;Pont-de-Vaux;Rhône-Alpes;C;;2269
1;Ain;Pont-de-Veyle;Rhône-Alpes;C;;1699
1;Ain;Port;Rhône-Alpes;C;;894
1;Ain;Pougny;Rhône-Alpes;B1;;814
1;Ain;Pouillat;Rhône-Alpes;C;;90
1;Ain;Prémeyzel;Rhône-Alpes;C;;230
1;Ain;Prémillieu;Rhône-Alpes;C;;40
1;Ain;Pressiat;Rhône-Alpes;C;;234
1;Ain;Prévessin-Moëns;Rhône-Alpes;A;;7036
1;Ain;Priay;Rhône-Alpes;C;;1544
1;Ain;Pugieu;Rhône-Alpes;C;;176
1;Ain;Ramasse;Rhône-Alpes;C;;261
1;Ain;Rancé;Rhône-Alpes;B2;;660
1;Ain;Relevant;Rhône-Alpes;C;;482
1;Ain;Replonges;Rhône-Alpes;C;;3668
1;Ain;Revonnas;Rhône-Alpes;C;;855
1;Ain;Reyrieux;Rhône-Alpes;B1;;4328
1;Ain;Reyssouze;Rhône-Alpes;C;;979
1;Ain;Rignieux-le-Franc;Rhône-Alpes;C;;969
1;Ain;Romans;Rhône-Alpes;C;;597
1;Ain;Rossillon;Rhône-Alpes;C;;154
1;Ain;Ruffieu;Rhône-Alpes;C;;219
1;Ain;Saint-Alban;Rhône-Alpes;C;;170
1;Ain;Saint-André-d'Huiriat;Rhône-Alpes;C;;553
1;Ain;Saint-André-de-Bâgé;Rhône-Alpes;C;;689
1;Ain;Saint-André-de-Corcy;Rhône-Alpes;B2;;3032
1;Ain;Saint-André-le-Bouchoux;Rhône-Alpes;C;;332
1;Ain;Saint-André-sur-Vieux-Jonc;Rhône-Alpes;C;;1116
1;Ain;Saint-Bénigne;Rhône-Alpes;C;;1216
1;Ain;Saint-Benoît;Rhône-Alpes;C;;808
1;Ain;Saint-Bernard;Rhône-Alpes;B2;;1428
1;Ain;Saint-Bois;Rhône-Alpes;C;;130
1;Ain;Saint-Champ;Rhône-Alpes;C;;146
1;Ain;Saint-Cyr-sur-Menthon;Rhône-Alpes;C;;1717
1;Ain;Saint-Denis-en-Bugey;Rhône-Alpes;C;;2189
1;Ain;Saint-Denis-lès-Bourg;Rhône-Alpes;B2;;5667
1;Ain;Saint-Didier-d'Aussiat;Rhône-Alpes;C;;889
1;Ain;Saint-Didier-de-Formans;Rhône-Alpes;B2;;1844
1;Ain;Saint-Didier-sur-Chalaronne;Rhône-Alpes;C;;2845
1;Ain;Saint-Éloi;Rhône-Alpes;C;;426
1;Ain;Saint-Étienne-du-Bois;Rhône-Alpes;C;;2520
1;Ain;Saint-Étienne-sur-Chalaronne;Rhône-Alpes;C;;1519
1;Ain;Saint-Étienne-sur-Reyssouze;Rhône-Alpes;C;;551
1;Ain;Saint-Genis-Pouilly;Rhône-Alpes;A;;9367
1;Ain;Saint-Genis-sur-Menthon;Rhône-Alpes;C;;438
1;Ain;Saint-Georges-sur-Renon;Rhône-Alpes;C;;208
1;Ain;Saint-Germain-de-Joux;Rhône-Alpes;C;;485
1;Ain;Saint-Germain-les-Paroisses;Rhône-Alpes;C;;405
1;Ain;Saint-Germain-sur-Renon;Rhône-Alpes;C;;241
1;Ain;Saint-Jean-de-Gonville;Rhône-Alpes;B1;;1552
1;Ain;Saint-Jean-de-Niost;Rhône-Alpes;C;;1469
1;Ain;Saint-Jean-de-Thurigneux;Rhône-Alpes;B2;;766
1;Ain;Saint-Jean-le-Vieux;Rhône-Alpes;C;;1689
1;Ain;Saint-Jean-sur-Reyssouze;Rhône-Alpes;C;;753
1;Ain;Saint-Jean-sur-Veyle;Rhône-Alpes;C;;1114
1;Ain;Saint-Julien-sur-Reyssouze;Rhône-Alpes;C;;719
1;Ain;Saint-Julien-sur-Veyle;Rhône-Alpes;C;;736
1;Ain;Saint-Just;Rhône-Alpes;B2;;922
1;Ain;Saint-Laurent-sur-Saône;Rhône-Alpes;B2;;1776
1;Ain;Saint-Marcel;Rhône-Alpes;C;;1224
1;Ain;Saint-Martin-de-Bavel;Rhône-Alpes;C;;448
1;Ain;Saint-Martin-du-Frêne;Rhône-Alpes;C;;1137
1;Ain;Saint-Martin-du-Mont;Rhône-Alpes;C;;1721
1;Ain;Saint-Martin-le-Châtel;Rhône-Alpes;C;;815
1;Ain;Saint-Maurice-de-Beynost;Rhône-Alpes;B1;;3936
1;Ain;Saint-Maurice-de-Gourdans;Rhône-Alpes;C;;2512
1;Ain;Saint-Maurice-de-Rémens;Rhône-Alpes;C;;724
1;Ain;Saint-Nizier-le-Bouchoux;Rhône-Alpes;C;;709
1;Ain;Saint-Nizier-le-Désert;Rhône-Alpes;C;;904
1;Ain;Saint-Paul-de-Varax;Rhône-Alpes;C;;1542
